id,votes
568414-27,111.0
568414-28,131.0
568414-29,120.0
568414-3,260.0
568414-30,105.0
568414-31,20.0
568414-32,150.0
568414-4,226.0
568414-5,189.0
568414-6,175.0
568414-7,79.0
568414-8,182.0
568414-9,285.0
568457-1,85.0
568465-1,36.0
568490-1,56.0
568503-1,289.0
568520-1,109.0
568538-1,119.0
568597-1,90.0
568601-1,257.0
568601-2,34.0
568619-1,64.0
568635-1,394.0
568635-2,286.0
568651-1,299.0
568651-2,46.0
568651-3,60.0
568660-1,297.0
568678-1,58.0
568678-2,203.0
568678-3,46.0
568678-4,40.0
568678-5,41.0
568694-1,152.0
568708-1,204.0
568724-1,52.0
568759-1,445.0
568759-10,46.0
568759-11,69.0
568759-12,38.0
568759-13,48.0
568759-14,83.0
568759-2,385.0
568759-3,324.0
568759-4,429.0
568759-5,380.0
568759-6,377.0
568759-7,86.0
568759-8,33.0
568759-9,36.0
568767-1,40.0
568783-1,35.0
568805-1,102.0
568821-1,118.0
568848-1,84.0
568856-1,41.0
568881-1,69.0
568899-1,78.0
568902-1,186.0
568902-2,45.0
568902-3,39.0
568929-1,141.0
568937-1,38.0
568945-1,386.0
568945-2,70.0
568945-3,31.0
568953-1,76.0
568970-1,25.0
568988-1,170.0
568988-2,315.0
568988-3,311.0
568988-4,253.0
568988-5,253.0
568988-6,114.0
568996-1,35.0
569011-1,84.0
569011-2,32.0
569011-3,25.0
569011-4,18.0
569020-1,300.0
569038-1,232.0
569038-2,62.0
569038-3,57.0
569046-1,226.0
569062-1,210.0
569071-1,81.0
569089-1,221.0
569127-1,66.0
569151-1,39.0
569160-1,211.0
569186-1,205.0
569186-2,66.0
569186-3,46.0
569186-4,68.0
569186-5,56.0
569208-1,46.0
569216-1,97.0
569224-1,101.0
569232-1,53.0
569241-1,27.0
569291-1,195.0
569313-1,31.0
569321-1,348.0
569321-2,401.0
569321-3,365.0
569348-1,122.0
569364-1,35.0
569399-1,158.0
569402-1,77.0
569411-1,27.0
569429-1,83.0
569461-1,68.0
569470-1,83.0
569488-1,76.0
569488-2,50.0
569518-1,248.0
569534-1,79.0
569569-1,271.0
569569-2,331.0
569569-3,275.0
569569-4,372.0
569569-5,497.0
569569-6,81.0
569569-7,43.0
569569-8,63.0
569569-9,49.0
569585-1,183.0
569593-1,201.0
569593-2,48.0
569593-3,53.0
569593-4,251.0
569615-1,81.0
569623-1,62.0
569640-1,116.0
569640-2,35.0
569640-3,24.0
569658-1,217.0
569674-1,79.0
569674-2,37.0
569682-1,211.0
569691-1,200.0
569691-2,49.0
569691-3,52.0
569704-1,124.0
569712-1,233.0
569712-2,77.0
569721-1,103.0
569739-1,33.0
569780-1,374.0
569780-2,472.0
569780-3,142.0
569801-1,108.0
573485-1,41.0
573558-1,22.0
573566-1,102.0
573574-1,69.0
573582-1,64.0
573591-1,33.0
573604-1,72.0
586846-1,129.0
586846-10,415.0
586846-11,333.0
586846-12,322.0
586846-13,271.0
586846-14,297.0
586846-15,373.0
586846-16,257.0
586846-17,202.0
586846-18,141.0
586846-19,181.0
586846-2,80.0
586846-20,196.0
586846-21,297.0
586846-22,323.0
586846-23,226.0
586846-24,298.0
586846-25,240.0
586846-26,221.0
586846-27,246.0
586846-28,249.0
586846-29,198.0
586846-3,329.0
586846-30,271.0
586846-31,329.0
586846-32,247.0
586846-33,392.0
586846-34,233.0
586846-35,272.0
586846-36,182.0
586846-37,337.0
586846-38,221.0
586846-39,236.0
586846-4,359.0
586846-40,234.0
586846-41,158.0
586846-42,191.0
586846-43,231.0
586846-44,55.0
586846-45,264.0
586846-46,242.0
586846-47,254.0
586846-48,68.0
586846-49,239.0
586846-5,272.0
586846-50,423.0
586846-51,377.0
586846-52,70.0
586846-53,69.0
586846-54,164.0
586846-55,185.0
586846-56,81.0
586846-57,175.0
586846-58,352.0
586846-6,183.0
586846-7,217.0
586846-8,218.0
586846-9,322.0
586854-1,64.0
586862-1,255.0
586862-2,299.0
586862-3,35.0
586862-4,38.0
586862-5,72.0
586862-6,31.0
586889-1,103.0
586897-1,107.0
586901-1,52.0
586927-1,74.0
586943-1,261.0
586943-10,39.0
586943-2,412.0
586943-3,38.0
586943-4,32.0
586943-5,93.0
586943-6,32.0
586943-7,101.0
586943-8,39.0
586943-9,98.0
586951-1,89.0
586978-1,150.0
586986-1,80.0
587001-1,41.0
587010-1,97.0
587028-1,262.0
587028-2,195.0
587036-1,99.0
587044-1,379.0
587061-1,39.0
587079-1,47.0
587087-1,100.0
587095-1,157.0
587109-1,54.0
587117-1,129.0
587125-1,58.0
587141-1,201.0
587150-1,74.0
587168-1,83.0
587168-2,63.0
587176-1,150.0
587184-1,40.0
587192-1,35.0
587206-1,32.0
587214-1,29.0
587222-1,40.0
587231-1,15.0
587249-1,159.0
587265-1,53.0
587273-1,81.0
587281-1,53.0
587290-1,62.0
587303-1,36.0
587320-1,33.0
587338-1,56.0
587346-1,249.0
587346-2,210.0
587346-3,78.0
587346-4,88.0
587362-1,66.0
587371-1,48.0
587389-1,70.0
587401-1,218.0
587419-1,35.0
587427-1,133.0
587435-1,158.0
587443-1,71.0
587451-1,66.0
587460-1,38.0
587478-1,415.0
587478-2,466.0
587486-1,216.0
587494-1,91.0
587508-1,101.0
587516-1,41.0
587524-1,59.0
587532-1,48.0
587541-1,256.0
587559-1,39.0
587567-1,78.0
587575-1,77.0
587583-1,66.0
587591-1,250.0
587605-1,30.0
587613-1,35.0
587621-1,79.0
587630-1,23.0
587648-1,31.0
587656-1,83.0
587664-1,56.0
587672-1,62.0
587681-1,172.0
587699-1,41.0
587702-1,73.0
587711-1,306.0
587711-2,398.0
587711-3,363.0
587711-4,319.0
587711-5,91.0
587711-6,52.0
587711-7,50.0
587737-1,39.0
587745-1,209.0
587753-1,69.0
587761-1,69.0
587770-1,25.0
587788-1,167.0
587796-1,160.0
587800-1,45.0
587818-1,118.0
587826-1,47.0
587834-1,78.0
587842-1,132.0
587851-1,30.0
587869-1,61.0
587877-1,25.0
587885-1,59.0
587893-1,46.0
587915-1,64.0
587923-1,206.0
587931-1,291.0
587940-1,25.0
587958-1,150.0
587974-1,106.0
587982-1,76.0
587991-1,14.0
588008-1,66.0
588016-1,27.0
588024-1,159.0
588024-2,273.0
588024-3,397.0
588024-4,272.0
588024-5,268.0
588024-6,210.0
588024-7,35.0
588032-1,373.0
588032-2,315.0
588032-3,322.0
588032-4,447.0
588032-5,38.0
588032-6,53.0
588032-7,58.0
588041-1,57.0
588059-1,45.0
588067-1,54.0
588075-1,79.0
588083-1,35.0
588091-1,18.0
588105-1,19.0
588113-1,425.0
588121-1,174.0
588130-1,41.0
588148-1,47.0
588156-1,99.0
588164-1,27.0
588172-1,279.0
588181-1,140.0
588199-1,46.0
588202-1,88.0
588211-1,82.0
588229-1,43.0
588237-1,98.0
588245-1,29.0
588253-1,168.0
588261-1,32.0
588270-1,48.0
588288-1,133.0
588334-1,51.0
588342-1,58.0
590266-1,299.0
590266-10,276.0
590266-11,268.0
590266-12,270.0
590266-13,436.0
590266-14,272.0
590266-15,217.0
590266-16,285.0
590266-17,444.0
590266-18,179.0
590266-19,225.0
590266-2,282.0
590266-20,250.0
590266-21,242.0
590266-22,298.0
590266-23,235.0
590266-24,386.0
590266-25,472.0
590266-26,316.0
590266-27,494.0
590266-28,248.0
590266-29,178.0
590266-3,315.0
590266-30,285.0
590266-31,380.0
590266-32,286.0
590266-33,21.0
590266-34,79.0
590266-35,40.0
590266-36,54.0
590266-37,68.0
590266-38,92.0
590266-39,102.0
590266-4,315.0
590266-5,280.0
590266-6,265.0
590266-7,536.0
590266-8,336.0
590266-9,329.0
590274-1,86.0
590282-1,70.0
590304-1,57.0
590312-1,40.0
590312-2,20.0
590321-1,113.0
590347-1,58.0
590363-1,68.0
590371-1,47.0
590380-1,232.0
590401-1,338.0
590410-1,123.0
590428-1,50.0
590436-1,203.0
590444-1,111.0
590452-1,82.0
590461-1,76.0
590479-1,86.0
590487-1,69.0
590495-1,66.0
590509-1,75.0
590517-1,186.0
590525-1,45.0
590533-1,118.0
590550-1,128.0
590568-1,72.0
590576-1,226.0
590584-1,177.0
590592-1,111.0
590614-1,61.0
590622-1,108.0
590631-1,56.0
590649-1,86.0
590657-1,29.0
590665-1,39.0
590673-1,290.0
590673-2,230.0
590681-1,30.0
590690-1,36.0
590703-1,98.0
590711-1,58.0
590746-1,166.0
590754-1,235.0
590754-2,354.0
590754-3,345.0
590754-4,20.0
590754-5,49.0
590754-6,73.0
590754-7,80.0
590754-8,32.0
590762-1,65.0
590789-1,272.0
590789-2,195.0
590789-3,337.0
590789-4,262.0
590789-5,26.0
590789-6,24.0
590797-1,78.0
590801-1,75.0
590819-1,40.0
590827-1,76.0
590835-1,89.0
590843-1,398.0
590851-1,86.0
590860-1,111.0
590878-1,38.0
590886-1,126.0
590894-1,64.0
590908-1,125.0
590916-1,50.0
590941-1,301.0
590959-1,46.0
590967-1,51.0
590975-1,69.0
590983-1,32.0
590991-1,212.0
591009-1,117.0
591025-1,50.0
591041-1,139.0
591068-1,33.0
591092-1,47.0
591114-1,119.0
591122-1,82.0
591149-1,34.0
591157-1,61.0
591165-1,108.0
591173-1,348.0
591181-1,290.0
591181-10,41.0
591181-11,41.0
591181-2,306.0
591181-3,246.0
591181-4,286.0
591181-5,161.0
591181-6,364.0
591181-7,277.0
591181-8,48.0
591181-9,44.0
591190-1,134.0
591190-2,3.0
591211-1,327.0
591211-2,317.0
591211-3,318.0
591211-4,336.0
591211-5,41.0
591211-6,22.0
591220-1,103.0
591238-1,15.0
591246-1,71.0
591254-1,185.0
591254-2,32.0
591262-1,38.0
591289-1,33.0
591297-1,32.0
591301-1,193.0
591301-2,198.0
591301-3,158.0
591319-1,220.0
591327-1,52.0
591335-1,62.0
591360-1,125.0
591378-1,51.0
591394-1,100.0
591408-1,23.0
591416-1,51.0
591424-1,42.0
591432-1,197.0
591441-1,34.0
591459-1,275.0
591491-1,50.0
591505-1,157.0
591505-2,28.0
591521-1,38.0
591548-1,122.0
591556-1,30.0
591564-1,76.0
591581-1,159.0
591602-1,43.0
591611-1,259.0
591629-1,310.0
591629-2,30.0
591637-1,206.0
591645-1,130.0
591688-1,53.0
591700-1,77.0
591726-1,65.0
591742-1,540.0
591769-1,193.0
591777-1,34.0
591785-1,110.0
591793-1,75.0
591807-1,130.0
591815-1,103.0
591823-1,41.0
591831-1,212.0
591840-1,212.0
591858-1,140.0
591866-1,133.0
591874-1,248.0
591904-1,303.0
591904-2,67.0
591904-3,21.0
591912-1,43.0
591939-1,194.0
591939-2,24.0
591947-1,54.0
591955-1,58.0
591963-1,42.0
591980-1,85.0
591998-1,144.0
591998-2,117.0
591998-3,58.0
591998-4,51.0
591998-5,54.0
595209-1,303.0
595209-10,139.0
595209-11,361.0
595209-12,256.0
595209-13,184.0
595209-14,179.0
595209-15,185.0
595209-16,191.0
595209-17,298.0
595209-18,244.0
595209-19,217.0
595209-2,218.0
595209-20,218.0
595209-21,223.0
595209-22,314.0
595209-23,291.0
595209-24,239.0
595209-25,87.0
595209-26,93.0
595209-3,266.0
595209-4,380.0
595209-5,372.0
595209-6,391.0
595209-7,178.0
595209-8,151.0
595209-9,157.0
595217-1,40.0
595241-1,48.0
595241-2,36.0
595250-1,109.0
595268-1,226.0
595276-1,90.0
595284-1,71.0
595292-1,284.0
595292-2,62.0
595306-1,98.0
595322-1,39.0
595349-1,51.0
595357-1,68.0
595365-1,90.0
595381-1,68.0
595390-1,57.0
595403-1,53.0
595411-1,181.0
595411-10,42.0
595411-11,36.0
595411-12,34.0
595411-13,39.0
595411-14,113.0
595411-15,79.0
595411-2,207.0
595411-3,319.0
595411-4,229.0
595411-5,205.0
595411-6,326.0
595411-7,293.0
595411-8,42.0
595411-9,18.0
595420-1,66.0
595438-1,83.0
595454-1,205.0
595462-1,72.0
595471-1,103.0
595489-1,129.0
595501-1,136.0
595519-1,35.0
595535-1,153.0
595578-1,126.0
595586-1,534.0
595594-1,392.0
595608-1,74.0
595624-1,44.0
595641-1,213.0
595659-1,39.0
595675-1,30.0
595683-1,39.0
595705-1,20.0
595713-1,55.0
595721-1,56.0
595730-1,119.0
595748-1,33.0
595756-1,201.0
595772-1,254.0
595772-2,89.0
595802-1,85.0
595811-1,39.0
595829-1,64.0
595845-1,46.0
595853-1,69.0
595861-1,74.0
595870-1,44.0
595888-1,61.0
595896-1,33.0
595900-1,92.0
595918-1,150.0
595926-1,431.0
595951-1,162.0
595969-1,70.0
595977-1,62.0
596001-1,17.0
596019-1,195.0
596035-1,73.0
596051-1,111.0
596060-1,19.0
596086-1,98.0
596094-1,156.0
596108-1,59.0
596116-1,278.0
596116-2,298.0
596132-1,57.0
596141-1,174.0
596159-1,25.0
596183-1,118.0
596205-1,220.0
596205-2,40.0
596213-1,67.0
596221-1,239.0
596230-1,265.0
596230-10,89.0
596230-11,76.0
596230-12,157.0
596230-13,60.0
596230-14,63.0
596230-15,85.0
596230-2,403.0
596230-3,266.0
596230-4,383.0
596230-5,242.0
596230-6,421.0
596230-7,263.0
596230-8,122.0
596230-9,127.0
596248-1,78.0
596256-1,403.0
596264-1,17.0
596272-1,48.0
596281-1,130.0
596329-1,110.0
596337-1,217.0
596345-1,278.0
596353-1,30.0
596361-1,244.0
596370-1,97.0
596388-1,86.0
596396-1,82.0
596418-1,75.0
596434-1,66.0
596442-1,63.0
596451-1,78.0
596469-1,29.0
596477-1,45.0
596485-1,259.0
596493-1,31.0
596493-2,15.0
596493-3,39.0
596507-1,22.0
596515-1,60.0
596523-1,57.0
596531-1,184.0
596540-1,37.0
596558-1,151.0
596566-1,69.0
596574-1,333.0
596604-1,34.0
596612-1,154.0
596612-2,11.0
596639-1,23.0
596647-1,160.0
596647-2,29.0
596647-3,43.0
596655-1,264.0
596663-1,113.0
596671-1,67.0
596680-1,142.0
596701-1,188.0
596710-1,56.0
596728-1,90.0
596736-1,56.0
596744-1,76.0
596752-1,47.0
596761-1,55.0
596787-1,241.0
596795-1,14.0
596809-1,53.0
596817-1,118.0
596817-2,54.0
596825-1,181.0
596825-2,63.0
596825-3,27.0
596833-1,53.0
596841-1,133.0
596850-1,32.0
596868-1,444.0
596876-1,227.0
596884-1,167.0
596906-1,124.0
596914-1,134.0
596922-1,74.0
596931-1,67.0
596949-1,121.0
596957-1,27.0
596957-2,44.0
596957-3,81.0
596957-4,50.0
596957-5,37.0
596965-1,111.0
596973-1,348.0
596973-2,353.0
596973-3,218.0
596973-4,288.0
596973-5,70.0
596973-6,33.0
596973-7,47.0
596973-8,36.0
596973-9,45.0
596981-1,290.0
596990-1,49.0
597007-1,331.0
597007-10,126.0
597007-11,172.0
597007-12,92.0
597007-2,289.0
597007-3,355.0
597007-4,559.0
597007-5,293.0
597007-6,326.0
597007-7,272.0
597007-8,336.0
597007-9,84.0
597015-1,152.0
597031-1,30.0
597031-2,22.0
597040-1,99.0
597058-1,162.0
597066-1,63.0
597074-1,181.0
597082-1,82.0
597091-1,228.0
597112-1,80.0
597121-1,45.0
597139-1,58.0
597147-1,192.0
597155-1,104.0
597155-2,95.0
597155-3,37.0
597163-1,88.0
598666-1,23.0
598704-1,52.0
598712-1,131.0
598721-1,88.0
598755-1,100.0
598763-1,44.0
598771-1,32.0
599239-1,63.0
